areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,2026-01,2026-02,2026-03
Glendale,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2175.0,2450.0,2300.0,,,,,,,,2347.5,2350.0,2325.0,2300.0,2300.0,,2100.0,2155.0,2210.0,2300.0,2325.0,2300.0,2200.0,2250.0,2200.0,2295.0,2297.0,,,2250.0,2300.0,,,2300.0,2400.0,2400.0,2300.0,2350.0,2497.5,2400.0,2399.0,2350.0,2299.0,2272.5,2295.0,2297.5,2450.0,2475.0,2400.0,2300.0,2399.5,2399.0,2450.0,2299.0,2274.0,2300.0,2375.0,2475.0,2500.0,2425.0,2400.0,2425.0,2500.0,2500.0,2450.0,2422.5,2250.0,2200.0,2175.0,2275.0,2275.0,2200.0,2350.0,2350.0,2447.5,2447.5,2350.0,2299.0,2500.0,2495.0,2447.5,,2775.0,3075.0,3000.0,2950.0,2699.5,2799.0,2650.0,2675.0,2650.0,2825.0,3099.5,2937.5,2900.0,2950.0,2800.0,3495.0,3495.0,2925.0,3200.0,3200.0,3200.0,,,2900.0,2950.0,2850.0,,,3500.0,3500.0,3500.0,3000.0,3200.0,2999.0,2850.0,,3300.0,3250.0,3149.5,3350.0,3350.0,3399.5,3399.0,3200.0,3199.0,,,3250.0,3395.0
Gowanus,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800.0,,,,,4097.5,4100.0,4149.5,4149.5,4000.0,4000.0,3250.0,3000.0,3650.0,3999.0,,4250.0,4200.0,4200.0,3999.0,4200.0,3999.0,3670.0,4000.0,3950.0,3995.0,4200.0,3997.0,4000.0,3995.0,3995.0,3997.0,3999.5,4000.0,3950.0,3995.0,3947.5,4100.0,4097.5,4100.0,4100.0,3999.0,3825.0,3800.0,3800.0,3149.5,3600.0,3700.0,3700.0,3600.0,3875.0,3950.0,3990.0,3225.0,3000.0,3000.0,2972.5,3550.0,4049.5,5499.5,3800.0,3800.0,3800.0,3397.5,3499.0,3200.0,3200.0,3425.0,,,,4650.0,4050.0,4050.0,4100.0,4047.5,3795.0,3299.0,3250.0,3880.0,3200.0,3829.5,3899.0,3800.0,3600.0,3620.0,3400.0,3350.0,3117.0,3108.5,3183.5,3100.0,3400.0,3250.0,3500.0,3600.0,3600.0,3562.5,3575.0,3250.0,4200.0,,,3850.0,4000.0,,,4725.0,4774.5,4799.0,,,,,,3962.5,4600.0,5650.0,,5198.5,5198.5,5200.0,4500.0,4641.0,5400.0,4999.0,,,,,4899.0,6600.0,6600.0,5500.0,5895.0,5895.0,5497.5,6495.0,5900.0,5500.0,5300.0,5490.0,7650.0,7700.0,7600.0,8203.5,9128.5,9837.5,9750.0,8100.0,8639.0,7813.0,9865.0,9865.0
Gramercy Park,Manhattan,neighborhood,4445.0,4745.0,4745.0,4995.0,4997.5,4947.5,4600.0,4745.0,7000.0,7500.0,7695.0,7645.0,7097.5,6550.0,5900.0,6050.0,5795.0,5575.0,6500.0,6700.0,5395.0,9450.0,11725.0,10462.5,7400.0,6300.0,5995.0,5295.0,5295.0,5295.0,5000.0,5047.5,5147.5,6000.0,5000.0,6742.5,6742.5,6447.5,5295.0,5395.0,5345.0,5272.5,5597.5,5800.0,5395.0,5395.0,6250.0,5600.0,5550.0,5295.0,5295.0,5295.0,5295.0,5395.0,5547.5,6350.0,5345.0,6150.0,7747.5,6975.0,6500.0,5897.5,5995.0,5395.0,5295.0,5495.0,6050.0,5545.0,6100.0,6500.0,5950.0,6500.0,6549.5,7450.0,6000.0,6097.5,5650.0,5500.0,5800.0,5195.0,5495.0,5800.0,6000.0,6060.0,5525.0,5823.0,5600.0,5510.0,5495.0,5400.0,5495.0,5500.0,5550.0,5395.0,4794.0,5345.0,5844.0,5400.0,5500.0,5985.0,5595.0,5450.0,5637.5,5700.0,5572.5,5545.0,6000.0,5290.0,6425.0,6000.0,6395.0,5797.5,5995.0,5795.0,5795.0,5897.5,6200.0,5975.0,5950.0,6540.5,7615.5,5795.0,7295.0,5350.0,5295.0,5063.0,5000.0,4425.0,4200.0,4000.0,3894.0,4200.0,4075.0,4000.0,4000.0,4400.0,4995.0,5695.0,5795.0,6285.0,6000.0,5495.0,5795.0,5795.0,6635.0,5795.0,5997.5,6575.0,6550.0,6995.0,7395.0,7900.0,10850.0,8095.0,8347.0,7995.0,6595.0,6295.0,6295.0,6492.5,6775.0,7250.0,7250.0,6595.0,6895.0,8750.0,8250.0,7737.5,7000.0,6897.5,6795.0,6600.0,6795.0,7345.0,7750.0,7795.0,7995.0,8997.5,12497.5,14000.0,7995.0,7495.0,7447.5,7495.0,7495.0,7700.0,8150.0,9995.0,9995.0,9995.0,11622.5,13222.5,13725.0,11995.0,8745.0
Gravesend,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0,2250.0,2200.0,2350.0,,2350.0,2350.0,,1900.0,1875.0,2300.0,2500.0,2200.0,2000.0,2025.0,2100.0,2500.0,2500.0,2300.0,2200.0,2200.0,2425.0,2350.0,2300.0,2300.0,2300.0,2300.0,2400.0,2500.0,2500.0,,,,,,2525.0,2700.0,2647.5,2300.0,2300.0,2350.0,2695.0,2695.0,2387.5,2400.0,2375.0,2362.5,,2527.5,2477.5,2500.0,2400.0,2400.0,2400.0,,2450.0,2400.0,2425.0,2400.0,2388.5,2376.5,2500.0,,,,2325.0,2400.0,2350.0,2325.0,2200.0,,2300.0,2300.0,2465.0,2600.0,2400.0,2475.0,2400.0,2450.0,2600.0,2600.0,2795.0,2795.0,2425.0,2400.0,2350.0,2375.0,2500.0,2700.0,2750.0,,,2700.0,2700.0,3047.5,2875.0,2750.0,2825.0,2825.0,,,2997.5,2900.0,3000.0,2774.5,2800.0,2700.0,2947.5,3149.0,,,,,,3500.0,3400.0,3300.0,3050.0,3350.0,4200.0,3400.0,4225.0,3749.0,3300.0,,3125.0,3650.0,,,,,,3300.0,3075.0
Greenpoint,Brooklyn,neighborhood,3164.0,3300.0,2900.0,2800.0,,,,,,,,,,2900.0,2850.0,2850.0,3000.0,3000.0,3200.0,2950.0,,,3500.0,3500.0,3150.0,3000.0,3200.0,3450.0,3200.0,3400.0,3200.0,3600.0,3600.0,3900.0,3600.0,3300.0,3400.0,3500.0,3400.0,3300.0,3450.0,3525.0,3500.0,3775.0,3750.0,3699.5,3600.0,3500.0,3500.0,3699.0,3500.0,3425.0,3500.0,3750.0,3994.5,3872.0,3500.0,3500.0,3700.0,3800.0,3499.0,3499.0,3549.5,3599.5,3495.0,3500.0,3600.0,3800.0,3800.0,3851.5,3811.0,3550.0,3597.5,3697.0,3650.0,3600.0,3599.0,3600.0,3900.0,3900.0,3900.0,3900.0,3695.0,3824.5,3697.5,3640.0,3849.0,3797.5,3699.0,3795.0,3693.5,3700.0,3799.0,3889.0,3650.0,3562.5,3499.5,3600.0,3995.0,3825.0,3800.0,3650.0,3790.0,3800.0,3735.0,3683.0,3600.0,3500.0,3700.0,3741.5,3750.0,3900.0,3999.0,3800.0,3900.0,4199.0,3995.0,3899.0,3618.0,3900.0,5095.0,5000.0,4325.0,4000.0,3850.0,3641.0,3743.5,3595.0,3490.0,3200.0,3300.0,3300.0,3337.5,3596.5,3612.5,3500.0,3650.0,4600.0,4600.0,4315.0,4300.0,4400.0,4250.0,4313.0,4700.0,4850.0,5000.0,5000.0,5024.5,5447.5,5500.0,5700.0,5550.0,5500.0,4725.0,4615.0,5275.0,5399.5,5325.0,5399.0,5299.0,5850.0,6000.0,6550.0,5500.0,5500.0,5500.0,5500.0,5425.0,5500.0,5500.0,5595.0,5600.0,6599.0,6000.0,5749.5,5597.5,5800.0,5800.0,5703.0,5924.5,6922.5,6925.0,6800.0,6750.0,6500.0,6555.0,6750.0,6861.0,7500.0,7500.0,7720.0,7750.0,6800.0,6500.0
Greenwich Village,Manhattan,neighborhood,11500.0,17000.0,10000.0,9500.0,9000.0,8650.0,12000.0,10500.0,11000.0,9000.0,9000.0,7000.0,7975.0,15000.0,9500.0,11250.0,12250.0,8000.0,8000.0,8000.0,10000.0,8875.0,8875.0,8475.0,8375.0,10000.0,10000.0,10000.0,11500.0,8250.0,9500.0,9500.0,14250.0,14000.0,7950.0,9500.0,7900.0,7850.0,9975.0,10225.0,9500.0,12000.0,7500.0,7500.0,7500.0,8875.0,10995.0,10900.0,10995.0,10947.5,12250.0,9795.0,11495.0,10500.0,10000.0,8050.0,11995.0,12747.5,12000.0,14000.0,9250.0,12247.5,12000.0,8800.0,13000.0,14875.0,9000.0,9000.0,15000.0,15000.0,16000.0,15000.0,15900.0,15500.0,16750.0,17750.0,12500.0,12900.0,12900.0,11000.0,12500.0,14250.0,20000.0,20000.0,20000.0,19000.0,15000.0,15000.0,14092.5,11000.0,9995.0,9980.0,14350.0,17500.0,16200.0,14625.0,19000.0,15900.0,12700.0,9500.0,9500.0,9225.0,8200.0,8997.5,11995.0,15972.5,19875.0,13750.0,13500.0,19250.0,17500.0,12900.0,12000.0,10997.5,9900.0,9600.0,11500.0,12950.0,18000.0,15700.0,15500.0,15250.0,12000.0,18000.0,12000.0,9997.5,10000.0,8000.0,7000.0,7350.0,7995.0,8314.5,10200.0,12000.0,10000.0,11000.0,10200.0,8100.0,12000.0,10000.0,11000.0,8500.0,7500.0,13447.5,12972.5,12995.0,22875.0,11500.0,10850.0,12000.0,12000.0,12750.0,16000.0,11500.0,11500.0,10000.0,12500.0,12247.5,14000.0,17750.0,17500.0,13500.0,12000.0,12500.0,12500.0,12500.0,12950.0,12000.0,12250.0,13750.0,14125.0,12850.0,15000.0,15500.0,15500.0,13500.0,13750.0,12500.0,16997.5,19000.0,18840.0,19225.0,17550.0,14000.0,10795.0,11500.0,14500.0,16410.0,14750.0,12500.0,12500.0,18000.0,15750.0,17000.0,21500.0
Greenwood,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,,2825.0,2800.0,2797.5,3112.5,,,3000.0,2950.0,2700.0,2950.0,,,3400.0,3300.0,3500.0,3300.0,3100.0,3175.0,2833.0,2897.5,2650.0,2700.0,,,3000.0,3000.0,3000.0,3274.5,3225.0,3000.0,3000.0,3000.0,2850.0,3399.5,3200.0,2997.5,3000.0,3000.0,3000.0,3200.0,3225.0,3100.0,3000.0,2850.0,3115.0,2750.0,2697.0,2997.5,3900.0,3631.0,3399.0,3400.0,3000.0,2779.5,2875.0,2647.5,2700.0,2825.0,2850.0,2850.0,2800.0,2800.0,3000.0,2995.0,2900.0,3150.0,2625.0,,3725.0,4299.0,4100.0,4000.0,4175.0,3450.0,2872.5,2775.0,2750.0,2700.0,2600.0,2775.0,2547.5,2622.5,2700.0,2825.0,2800.0,2895.0,2800.0,3100.0,3124.5,3250.0,2947.5,3100.0,3375.0,4100.0,4500.0,4675.0,4500.0,4500.0,3900.0,4350.0,4297.5,3599.5,4150.0,3999.0,3975.0,4000.0,3375.0,3500.0,3500.0,4249.5,4099.5,4300.0,4950.0,3850.0,3500.0,3999.5,3845.0,3300.0,3000.0,3587.5,4850.0,4099.5,4700.0,3900.0,3795.0,4099.5,3900.0,3572.5,3200.0,2999.5,3900.0,4850.0,3900.0,4800.0,5350.0,5100.0,4897.5,4500.0,5375.0,5325.0,5000.0,5300.0,4700.0
Hamilton Heights,Manhattan,neighborhood,2547.5,2300.0,2547.5,2961.0,2997.5,2447.5,2547.5,2647.5,2400.0,2400.0,2600.0,2295.0,2295.0,2200.0,2047.5,2295.0,2500.0,2675.0,2697.5,2800.0,2972.5,2650.0,2800.0,2725.0,2725.0,2547.5,2750.0,2800.0,2595.0,2450.0,2500.0,2450.0,2475.0,2475.0,2550.0,2447.5,2650.0,2995.0,3000.0,3000.0,3000.0,2995.0,2997.5,2995.0,2933.0,3000.0,3100.0,2799.0,3000.0,3000.0,3000.0,3000.0,3000.0,2800.0,3150.0,3300.0,3500.0,3400.0,3200.0,3199.0,3000.0,3000.0,2950.0,3000.0,2965.0,3000.0,3100.0,3300.0,3300.0,3175.0,3000.0,2900.0,3000.0,3047.5,3200.0,3200.0,3200.0,3025.0,3100.0,3195.0,3160.0,3200.0,3110.0,2995.0,3000.0,2999.5,2999.0,3000.0,3250.0,3247.5,3200.0,3150.0,3150.0,3085.0,3070.0,3050.0,3012.5,3170.0,3295.0,3300.0,3368.5,3412.5,3300.0,3200.0,3150.0,2997.0,3000.0,3000.0,2990.0,2995.0,3000.0,3197.0,3295.0,3399.0,3399.0,3295.0,3497.5,3375.0,3317.5,3482.5,3375.0,3465.0,3495.0,3250.0,3100.0,3100.0,3060.0,3000.0,2853.0,2825.0,2856.0,2795.0,2850.0,2940.0,2985.0,2995.0,2995.0,3000.0,3197.5,3195.0,3088.5,3000.0,3025.0,3195.0,3151.0,3200.0,3185.0,3300.0,3300.0,3600.0,3700.0,3700.0,3495.0,3450.0,3400.0,3697.5,3700.0,3500.0,3300.0,3300.0,3800.0,3650.0,3650.0,3675.0,3650.0,3700.0,3750.0,3947.5,3600.0,3600.0,3725.0,3872.5,3800.0,3950.0,3997.0,3972.5,3895.0,3990.0,3625.0,4100.0,4000.0,4000.0,4000.0,3935.0,3800.0,3995.0,4250.0,4200.0,3970.5,3962.5,4000.0,4200.0,4000.0,3825.0,3550.0
Highbridge,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250.0,2250.0,,2300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillcrest,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,,2600.0,2800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hollis,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Howard Beach,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2599.5,2500.0,,,2700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunts Point,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inwood,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0,1925.0,,,,,,,,,,,,,,,,,,,2400.0,,,,,,2600.0,2497.5,2450.0,2450.0,2450.0,2370.0,2372.5,2300.0,,,2400.0,3295.0,3295.0,,2500.0,2480.0,2400.0,2497.5,2500.0,2500.0,2635.0,2550.0,2800.0,2995.0,2995.0,2795.0,2750.0,2772.5,2650.0,2650.0,2650.0,2699.5,2725.0,2700.0,2675.0,2700.0,2900.0,2700.0,2700.0,2566.5,2792.5,3180.0,2887.5,2747.5,2750.0,2677.5,2750.0,2595.0,2500.0,2587.5,2795.0,2750.0,2709.0,2750.0,2852.0,2750.0,2872.5,2795.0,2795.0,2887.5,2925.0,2875.0,2875.0,2875.0,2700.0,,,2575.0,2500.0,2569.0,2612.5,2676.5,2634.5,2572.5,2537.5,2550.0,2605.0,2647.5,2647.5,2700.0,2600.0,2700.0,2837.5,2887.0,2750.0,2825.0,2926.5,2899.5,2850.0,2800.0,2800.0,2999.0,2750.0,2699.5,2916.0,2925.0,3000.0,3000.0,3150.0,3200.0,3075.0,,3111.5,3147.5,3092.0,3150.0,3100.0,3100.0,3100.0,3050.0,2900.0,3300.0,3100.0,3050.0,3000.0,3000.0,,3200.0,3291.5,3166.5,2925.0,,2997.5,3000.0,,3190.0,3195.0,,,,,,,3550.0,3300.0,3295.0,,3139.5
Jackson Heights,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097.5,2095.0,2200.0,2200.0,2200.0,2625.0,4500.0,,,,,,,,,2795.0,2500.0,2500.0,,2550.0,2775.0,,,2700.0,2700.0,2797.5,2500.0,2500.0,2900.0,2800.0,2600.0,2500.0,2500.0,,2725.0,2600.0,2700.0,2675.0,2650.0,2672.5,2745.0,2850.0,2850.0,2650.0,2600.0,2550.0,2400.0,2450.0,2395.0,2700.0,2650.0,2600.0,2600.0,2600.0,2700.0,2775.0,2700.0,2695.0,2550.0,2600.0,2645.0,2695.0,2695.0,2970.0,3000.0,3000.0,2700.0,2750.0,2600.0,2600.0,2600.0,2695.0,2650.0,2650.0,2500.0,2700.0,2600.0,2600.0,2500.0,2747.5,3400.0,2950.0,3497.0,2822.5,3250.0,,,,3125.0,3000.0,3000.0,3200.0,2900.0,3100.0,3250.0,3100.0,2750.0,3500.0,3300.0,3397.5,3000.0,2925.0,3265.0,3265.0,3247.5,3225.0,3497.0,3250.0,3250.0,3400.0,3200.0,3200.0,3600.0,,,3500.0,3500.0,3500.0,3400.0,3400.0,3400.0,3525.0,3500.0,3500.0,,3350.0,,,,3697.5,3600.0,3300.0,3450.0,,,,
Jamaica,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2775.0,,,,,,,,3500.0,3416.5,,,,,,,2550.0,2797.5,,,,,,2550.0,,,,,,,,,,,,,,2600.0,,,3975.0,2625.0,,,,,3530.0,3987.5,3987.5,4000.0,4000.0,3900.0,4141.0,3900.0,4000.0,3391.0,4141.0,,,4125.0,3247.5,,3597.5,3695.0,3495.0,3447.5,3295.5,3395.0,,,3400.0,,4000.0,3800.0,3725.0,4000.0,4000.0,,,,,,4500.0,4500.0,,,4500.0,4200.0,3600.0,3650.0,,4400.0,,,4500.0,4500.0,4500.0,3800.0,,,,
Jamaica Estates,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3650.0,,,,,,,,,,,,4500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica Hills,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kensington,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0,2400.0,,,,,,,2275.0,2525.0,2525.0,2550.0,2600.0,2650.0,2900.0,2925.0,2998.0,2998.0,2800.0,2800.0,2800.0,2800.0,2900.0,3000.0,3000.0,2700.0,3000.0,2675.0,2788.0,2876.0,3000.0,3000.0,2900.0,2900.0,2850.0,2800.0,2800.0,2800.0,2800.0,2500.0,2600.0,2658.0,2500.0,2550.0,2500.0,2750.0,2800.0,2797.5,2650.0,2700.0,2667.0,2600.0,2670.0,2591.0,2600.0,2550.0,2900.0,2797.5,2800.0,3000.0,2800.0,2750.0,2747.5,2899.0,2925.0,2850.0,2800.0,2800.0,2800.0,2750.0,2850.0,2775.0,2600.0,2675.0,2800.0,3150.0,3250.0,3000.0,2950.0,3000.0,2800.0,3000.0,2999.0,3000.0,3000.0,2850.0,2825.0,2700.0,2850.0,2750.0,3000.0,2900.0,2950.0,2800.0,2900.0,2750.0,2800.0,3000.0,2999.0,2625.0,2750.0,3147.0,3225.0,3000.0,2999.5,3400.0,3492.5,3450.0,3450.0,3500.0,3300.0,3400.0,3400.0,3000.0,3300.0,3500.0,3300.0,3499.0,3500.0,3200.0,3200.0,3200.0,3300.0,3325.0,3490.0,3490.0,3245.0,3390.0,3500.0,3500.0,3400.0,3500.0,4000.0,3450.0,3800.0,3628.0,3499.0,3449.5,3850.0,4384.5,3700.0,3700.0,3995.0,3675.0,3985.0,3995.0,4100.0,,,,3799.0
Kew Gardens,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850.0,,,,2625.0,2599.5,2549.5,2625.0,2625.0,2500.0,2625.0,2750.0,,2700.0,2825.0,2850.0,2850.0,,,,,,2657.0,2825.0,2700.0,2650.0,2622.5,2591.0,2672.5,2800.0,2800.0,2866.5,2805.0,2917.0,2950.0,2850.0,2825.0,2750.0,2625.0,2500.0,2500.0,,2500.0,2650.0,,,,2600.0,2650.0,2500.0,2450.0,2500.0,2500.0,2500.0,2587.5,2700.0,2700.0,2500.0,2500.0,2475.0,2550.0,2600.0,2600.0,2600.0,2749.0,2797.5,2724.5,2749.0,,,,2800.0,2800.0,,,3313.0,3499.5,3500.0,,,,,,,2775.0,3000.0,,,,,,,,,,,,,,,3100.0,,,,3600.0,,,,,,,,,,,
Kew Gardens Hills,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300.0,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kingsbridge,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.0,2400.0,,,,,,,,,,2350.0,2575.0,2700.0,2600.0,2650.0,2608.5,2608.5,2650.0,2841.0,2841.0,2845.5,2841.5,2840.0,2840.0,2600.0,,2500.0,2500.0,,,,,2500.0,2795.0,2720.0,2487.5,2525.0,2550.0,2475.0,2400.0,2511.5,2400.0,2566.0,2600.0,2650.0,2500.0,,,2647.5,2580.5,2849.0,2625.0,2400.0,,,,,,,,,,,,,,,,,,,2750.0,2800.0,2750.0,2625.0,,,,,,2725.0,,,,,,,,,,,,,,,,,,3392.5,3390.0,3423.0,,,,,3600.0,3738.5,3777.0,3850.0,4199.0,3875.0,3900.0,3400.0,3400.0,3400.0,3450.0,3400.0,3500.0,3625.0,,,,,,,,,
Laconia,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laurelton,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
