areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,2026-01,2026-02,2026-03
Hamilton Heights,Manhattan,neighborhood,1900.0,1900.0,1700.0,1800.0,1900.0,1775.0,2197.5,2200.0,2100.0,2062.5,2060.0,2125.0,2000.0,2050.0,2000.0,1625.0,1750.0,2150.0,2250.0,2250.0,2600.0,2595.0,2595.0,2745.0,2672.0,2275.0,2195.0,2050.0,1950.0,2350.0,2200.0,1997.5,1995.0,2200.0,2300.0,2200.0,1925.0,1997.0,1995.0,1897.0,2000.0,2050.0,2100.0,2175.0,2350.0,2200.0,2300.0,2075.0,2087.5,2000.0,2145.0,2150.0,2150.0,2050.0,2050.0,2175.0,2172.5,2195.0,2120.0,2110.0,2100.0,2200.0,2200.0,2200.0,2295.0,2375.0,2383.0,2393.0,2450.0,2395.0,2400.0,2425.0,2400.0,2400.0,2400.0,2350.0,2300.0,2250.0,2299.0,2300.0,2250.0,2350.0,2350.0,2350.0,2300.0,2300.0,2300.0,2350.0,2350.0,2350.0,2350.0,2385.0,2350.0,2350.0,2219.0,2257.5,2250.0,2200.0,2395.0,2450.0,2500.0,2500.0,2500.0,2400.0,2400.0,2350.0,2350.0,2350.0,2375.0,2499.0,2500.0,2400.0,2400.0,2499.5,2400.0,2475.0,2484.0,2484.0,2500.0,2450.0,2395.0,2450.0,2450.0,2495.0,2497.0,2475.0,2460.5,2299.5,2200.0,2225.0,2100.0,2050.0,2125.0,2150.0,2241.5,2200.0,2200.0,2250.0,2300.0,2282.0,2278.0,2300.0,2400.0,2400.0,2367.5,2400.0,2400.0,2465.0,2600.0,2725.0,2795.0,2800.0,2700.0,2872.5,2772.5,2700.0,2700.0,2687.5,2650.0,2725.0,2727.5,2740.0,2814.0,2895.0,3200.0,2850.0,2825.0,2700.0,2672.5,2700.0,2700.0,2995.0,2985.0,2950.0,2950.0,2945.0,2895.0,2900.0,2900.0,2967.5,2900.0,2837.0,2895.0,3150.0,3200.0,3200.0,3200.0,3175.0,3295.0,3275.0,3100.0,3000.0,3000.0,2963.0,3000.0
Highbridge,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.0,1700.0,,,,,,,,,,,1800.0,1800.0,1837.5,,,,1880.0,,,,,1800.0,1850.0,1850.0,1725.0,,1850.0,1812.5,1900.0,1920.0,2150.0,2166.0,,,1875.0,2222.5,2195.0,2000.0,,,,1972.0,2000.0,1828.5,,,,,,,,,,,,1950.0,1950.0,1950.0,1950.0,2025.0,,,,,,,,,,,2300.0,2400.0,2528.0,,,,,,,,,,,,,,,,2370.0,2329.5,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillcrest,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hollis,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Howard Beach,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunts Point,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inwood,Manhattan,neighborhood,,,,,,,,,,,,1897.5,,,,,,,,,,,,1595.0,1587.5,1587.5,,,1900.0,1885.0,1897.5,1850.0,1850.0,1650.0,1622.5,1650.0,1650.0,1700.0,1850.0,1875.0,1899.0,,,1800.0,,2075.0,1950.0,1950.0,1950.0,1900.0,1850.0,1875.0,1885.0,2000.0,2050.0,1947.5,2000.0,2000.0,2000.0,1900.0,1975.0,2000.0,1975.0,1950.0,2100.0,2100.0,2100.0,2095.0,2100.0,2102.5,2100.0,2000.0,2100.0,2150.0,2050.0,2100.0,2100.0,2065.0,2095.0,2150.0,2200.0,2249.5,2080.0,2200.0,2200.0,2150.0,2200.0,2172.5,2100.0,2099.0,2000.0,2099.0,2200.0,2063.0,2100.0,2050.0,2150.0,2180.0,2237.5,2262.5,2200.0,2272.5,2250.0,2242.5,2250.0,2225.0,2250.0,2247.5,2245.0,2272.5,2270.0,2375.0,2312.5,2250.0,2250.0,2199.5,2400.0,2297.5,2295.0,2200.0,2296.5,2300.0,2177.5,2397.5,2275.0,2195.0,2275.0,2300.0,2183.5,2175.0,2226.0,2200.0,2200.0,2200.0,2200.0,2200.0,2250.0,2250.0,2295.0,2172.5,2200.0,2195.0,2195.0,2250.0,2275.0,2300.0,2400.0,2400.0,2400.0,2400.0,2397.5,2400.0,2400.0,2450.0,2450.0,2495.0,2495.0,2421.5,2450.0,2487.5,2525.0,2500.0,2500.0,2575.0,2580.0,2600.0,2592.5,2600.0,2595.0,2500.0,2447.5,2495.0,2400.0,2495.0,2500.0,2500.0,2500.0,2495.0,2400.0,2395.0,2622.5,2595.0,2697.5,3000.0,3075.0,3837.5,3625.0,3350.0,3500.0,3000.0,3200.0,3425.0,3237.5,2850.0,2950.0
Jackson Heights,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722.5,,,,,,,1795.0,1795.0,1850.0,2075.0,2150.0,2150.0,2150.0,2175.0,2050.0,1995.0,1850.0,1925.0,2100.0,2250.0,2100.0,2100.0,2050.0,2100.0,2175.0,2100.0,2100.0,1950.0,1900.0,2000.0,2195.0,2100.0,2000.0,2050.0,2000.0,2000.0,2300.0,2350.0,2187.5,2375.0,2375.0,2293.5,2246.0,2269.0,2250.0,2296.0,2200.0,2200.0,2200.0,2200.0,2200.0,2275.0,2188.5,2191.0,2200.0,2200.0,2200.0,2200.0,2100.0,2100.0,2175.0,2197.5,2350.0,2348.0,2347.5,2300.0,2200.0,2100.0,2200.0,2200.0,2275.0,2300.0,2250.0,2200.0,2200.0,2325.0,2300.0,2372.5,2300.0,2387.0,2300.0,2475.0,2475.0,2600.0,2300.0,2300.0,2298.0,2290.0,2292.5,2262.5,2200.0,2175.0,2100.0,2249.0,2230.0,2200.0,2185.0,2200.0,2300.0,2375.0,2387.5,2292.5,2300.0,2300.0,2400.0,2425.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2574.5,2500.0,2499.5,2650.0,2550.0,2600.0,2600.0,2687.5,2799.5,2800.0,2700.0,2710.0,2700.0,2900.0,2900.0,2850.0,2750.0,2999.0,2900.0,2874.0,3147.0,2950.0,2990.0,3150.0,2800.0,2745.5,2675.0,2850.0,2874.5,2800.0,2800.0,2974.5,2900.0,3000.0,2895.0,2900.0,2900.0,2847.5,2800.0,2850.0,2925.0,2842.5,2899.0
Jamaica,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2861.0,2912.5,2825.0,2675.0,3100.0,3125.0,,,,,,,,,,,,,2611.0,2611.0,2611.0,2611.0,2611.0,2611.0,,,2495.0,,3100.0,,2580.5,2855.5,2900.0,,,2925.0,2975.0,,,,,2528.0,2863.5,2419.0,2825.0,2575.0,2650.0,2943.0,2943.0,2943.0,2943.0,2880.0,2996.5,3063.0,3395.0,3140.0,3097.5,2999.0,2875.0,2887.5,3160.0,3031.5,3359.5,3382.0,3425.0,3302.5,3275.0,3207.5,3145.0,3325.0,3250.0,3330.0,3367.5,3237.5,3398.5,3400.0,3480.0,3397.0,3398.5,3475.0,3508.5,3397.0,3350.0,3397.0,3485.0,3400.0,3495.0,3500.0,3500.0,3500.0,3500.0,3500.0,3400.0,3500.0,3500.0,3400.0,3400.0,3366.0,3450.0,3570.0,3585.0,3492.0,3495.0,3550.0,3525.0,3500.0,3497.5,3485.0,3312.5,3312.5
Jamaica Estates,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2222.5,2372.5,2350.0,2372.5,,,,,,,,,,,,,,,,,2575.0,,2395.0,,,,,,,,,,,,,,,,,,2395.0,2400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2662.5,2710.0,,,,2572.5,2228.0,,,,,2650.0,,,,,,,,,,2694.5,2550.0,2600.0,3050.0,,,,2550.0,,,,,,2797.5,3075.0,,,,,,,,,
Jamaica Hills,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kensington,Brooklyn,neighborhood,,,,,,,,,,,,,,,2400.0,,,,,,,,,,,,,,,,,,,,,,,,,,2050.0,2050.0,2250.0,,2175.0,2262.5,2274.5,2300.0,2270.0,2142.5,1995.0,2037.5,1907.5,2000.0,2147.5,2000.0,1995.0,2350.0,2050.0,1900.0,1875.0,1900.0,1905.5,2150.0,2195.0,2187.5,2350.0,2385.0,2400.0,2400.0,2395.0,2200.0,2215.5,2200.0,2250.5,2200.0,2251.0,2225.5,2299.0,2137.5,2150.0,2150.0,2125.0,2195.0,2200.0,2100.0,2050.0,2000.0,2200.0,2200.0,2292.5,2208.0,2285.0,2300.0,2223.0,2195.0,2200.0,2250.0,2250.0,2216.0,2150.0,2216.0,2285.0,2400.0,2300.0,2200.0,2200.0,2200.0,2230.0,2200.0,2250.0,2200.0,2197.0,2300.0,2337.0,2378.5,2400.0,2100.0,2299.0,2200.0,2295.0,2300.0,2300.0,2368.0,2475.0,2350.0,2267.0,2250.0,2200.0,2200.0,2149.5,2088.5,2000.0,2000.0,2000.0,2150.0,2200.0,2300.0,2300.0,2300.0,2372.5,2350.0,2262.5,2300.0,2425.0,2325.0,2395.0,2500.0,2595.0,2670.0,2664.5,2800.0,2712.5,2562.0,2490.0,2700.0,2500.0,2500.0,2690.0,2875.0,2799.0,2753.5,2757.0,2850.0,2886.0,2803.0,2750.0,2825.0,2750.0,2774.5,2850.0,2850.0,2900.0,2847.5,2779.5,2872.5,2850.0,2999.0,3000.0,2825.0,2850.0,2900.0,2900.0,2950.0,3000.0,3150.0,3022.0,3000.0,2974.5,3050.0,3100.0,2672.5,3000.0,3100.0,2925.0
Kew Gardens,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850.0,2850.0,3000.0,3046.0,3046.0,3046.0,2954.0,3000.0,2250.0,,,,2375.0,2250.0,2550.0,2200.0,2207.5,2200.0,2100.0,2200.0,2050.0,1962.5,1900.0,1900.0,2000.0,2050.0,2050.0,2250.0,2062.5,2025.0,2250.0,2300.0,2300.0,2300.0,2300.0,2150.0,2125.0,2350.0,2325.0,2395.0,2600.0,2600.0,2550.0,2550.0,2550.0,2300.0,2300.0,2450.0,2450.0,2450.0,2300.0,2400.0,2275.0,2122.5,2150.0,2150.0,2175.0,2200.0,2200.0,2225.0,2150.0,2125.0,2100.0,2200.0,2200.0,2097.5,2225.0,2250.0,2275.0,2275.0,2250.0,2400.0,2228.0,2228.0,2250.0,2200.0,2100.0,2099.0,2175.0,2295.0,2225.0,2225.0,2250.0,2250.0,2400.0,2487.5,2272.5,2350.0,2350.0,2300.0,2300.0,2325.0,2322.5,2350.0,2301.0,2300.0,2292.5,2200.0,2350.0,2270.0,2250.0,2300.0,2299.0,2195.0,2200.0,2250.0,2300.0,2297.5,2225.0,2172.5,2100.0,2400.0,2385.0,2400.0,2400.0,2595.0,2365.0,2375.0,2395.0,2492.5,2653.5,2825.0,2575.0,2500.0,2650.0,2647.5,2650.0,2695.0,2700.0,2797.5,2745.0,2650.0,2700.0,2699.0,2700.0,2850.0,2850.0,2912.5,3095.0,3147.5,2992.5,2950.0,2800.0,3200.0,2850.0,2797.5,3000.0,2935.0,2935.0,2700.0,2900.0,2750.0,2750.0,2725.0,2600.0,3097.5,3100.0,3000.0,3175.0,3473.5,3300.0,3500.0,3147.5,3160.0,3000.0,3000.0,2800.0
Kew Gardens Hills,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.0,,,,,,,1950.0,1800.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1975.0,1950.0,1950.0,1975.0,2000.0,1890.5,1950.0,1788.0,1950.0,1950.0,,,2012.5,2000.0,,1975.0,1975.0,1975.0,1925.0,1950.0,1875.0,1975.0,1975.0,1975.0,2062.5,2000.0,2000.0,2000.0,1937.5,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2075.0,2070.0,2000.0,1907.5,1975.0,2100.0,2025.0,2025.0,2025.0,2050.0,2075.0,2000.0,2000.0,1959.5,1912.5,1925.0,1950.0,1950.0,2100.0,1925.0,1950.0,2200.0,2300.0,2300.0,1977.5,2000.0,,,2000.0,1937.5,,2200.0,,,,,,,2482.5,2150.0,2200.0,2250.0,2222.5,2235.0,2262.0,,2299.0,2800.0,2600.0,2525.0,2525.0,2299.5,2299.5,2300.0,2300.0,,,3200.0,2900.0,3050.0,3099.5,,,,,2600.0,,,,,,2599.0,,,,,2997.5,,3150.0,2600.0,2600.0,2687.5,2950.0,2800.0,2600.0,2800.0,2600.0,2550.0,2450.0,2995.0,2700.0
Kingsbridge,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,2355.0,2355.0,2357.5,,,,,,,,,,,,,,,,,,,1500.0,1499.0,,,,,,,,,,,,,1630.0,1665.0,1653.5,1675.0,,,1657.5,1657.5,1665.0,,1750.0,1775.0,1762.5,1775.0,1750.0,1800.0,1850.0,1850.0,2017.0,2017.0,2015.5,2000.0,2017.0,2000.0,1997.5,1950.0,1937.5,1875.0,1957.0,1887.5,1859.5,2100.0,2200.0,1900.0,1900.0,1900.0,1750.0,1762.5,2017.5,2035.0,2000.0,2025.0,2050.0,1975.0,1970.0,1995.0,1965.0,1912.5,2000.0,1900.0,2151.5,2104.0,2197.5,1987.0,1999.5,2143.0,2065.0,2025.0,2300.0,1950.0,2000.0,1997.5,2000.0,2250.0,2272.5,,2009.0,1995.0,2100.0,2182.5,2142.0,2157.5,2050.0,2195.0,2150.0,2150.0,2250.0,2195.0,2260.0,2250.0,2275.0,2272.5,2200.0,2092.0,2002.0,2197.5,2200.0,2225.0,2100.0,2163.5,,,,,,2395.0,2447.5,2500.0,2525.0,2449.5,,,2572.5,2542.5,,2675.0,,,2500.0,2500.0,2400.0,2472.5,2550.0,2949.5,2600.0,,,,2540.0,2550.0,3375.0,2700.0,3187.0,4135.0,3637.0,4135.0,4135.0,3867.5,3095.0,3122.5,3300.0,3225.0,3002.5,3050.0,2897.5
Laconia,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laurelton,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Little Italy,Manhattan,neighborhood,4100.0,3625.0,2999.0,3150.0,4475.0,4450.0,2787.5,3950.0,5350.0,4800.0,4850.0,4625.0,4600.0,4775.0,4950.0,3850.0,4225.0,3300.0,3875.0,4550.0,4000.0,3825.0,3750.0,3750.0,4250.0,3750.0,3600.0,3500.0,3100.0,2850.0,2725.0,2800.0,4037.5,3575.0,4500.0,4100.0,4600.0,4125.0,4000.0,4950.0,3600.0,3300.0,3500.0,3600.0,3950.0,3500.0,,4000.0,3500.0,4125.0,4487.5,3300.0,3200.0,3837.5,3800.0,3785.0,3300.0,3300.0,3199.0,3199.0,3000.0,2972.5,3600.0,3300.0,3200.0,3247.5,3347.5,3500.0,3800.0,3600.0,3600.0,3875.0,3700.0,3750.0,2875.0,3099.5,3500.0,3500.0,3500.0,3500.0,3400.0,3475.0,3350.0,3300.0,3225.0,3150.0,3800.0,3100.0,2900.0,3575.0,3192.5,3400.0,3300.0,3190.0,3400.0,3300.0,3600.0,3675.0,3775.0,3950.0,3500.0,3600.0,3570.0,3432.5,3254.0,3208.0,3451.0,3550.0,3500.0,3300.0,3500.0,3500.0,3197.0,3500.0,3400.0,3500.0,3400.0,3450.0,3275.0,3597.5,3600.0,4600.0,3680.0,3995.0,3650.0,3600.0,3095.0,2995.0,2872.5,2747.5,2577.0,2555.0,2325.0,2287.5,2400.0,2400.0,2600.0,3200.0,3000.0,2995.0,3450.0,4000.0,3275.0,3250.0,3200.0,3250.0,4100.0,4100.0,4195.0,4250.0,4174.5,4199.0,4247.5,4597.5,4495.0,4200.0,4495.0,5000.0,4995.0,4450.0,4700.0,4225.0,4000.0,4495.0,4495.0,4495.0,4575.0,4625.0,4600.0,5000.0,5080.0,4200.0,3699.5,4199.5,4224.5,4099.5,4000.0,3750.0,3700.0,3600.0,3550.0,5495.0,5260.0,4300.0,4399.0,4880.0,5000.0,5495.0,5295.0,4475.0,5000.0,5100.0,5495.0,4995.0,5650.0
Little Neck,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Long Island City,Queens,neighborhood,3150.0,3150.0,3125.0,3046.0,3147.5,3500.0,3700.0,3630.0,3700.0,3600.0,3550.0,3565.0,3625.0,3802.5,3927.5,4097.0,3797.5,4000.0,3800.0,3945.0,3975.0,3800.0,3860.0,3800.0,3635.0,3725.0,3740.0,3752.5,3835.0,3892.5,3990.0,4027.5,4056.5,4000.0,3812.5,4025.0,3797.5,4000.0,3750.0,3988.0,3892.5,3877.5,3750.0,3772.5,3895.0,3820.0,3837.5,3850.0,3895.0,3900.0,4000.0,4130.0,3997.5,4012.5,3903.0,3822.5,3912.5,3940.0,3999.0,4052.5,4000.0,4005.0,3875.0,4050.0,4050.0,4110.0,4150.0,4040.0,4020.0,3816.0,3761.0,3962.5,3850.0,3950.0,4000.0,4120.0,4162.0,4125.0,4100.0,4085.0,4175.0,4000.0,4000.0,3950.0,4000.0,4095.0,3995.0,3995.0,3825.0,3895.0,3951.0,4140.0,3895.0,3789.5,3676.0,3750.0,3811.0,3695.0,3771.0,3735.0,3868.5,4250.0,3993.5,4125.0,4200.0,4050.0,3880.0,4055.0,4068.0,4030.5,4093.0,4100.0,4150.0,4150.0,4085.0,4397.5,4400.0,4523.0,4425.0,4340.0,4288.5,4325.0,4222.5,4191.0,4150.0,4024.0,3985.0,3950.0,3797.5,3900.0,3770.0,3755.0,3900.0,4005.0,4000.0,4250.0,4362.0,4395.0,4600.0,4500.0,4771.0,4995.0,5060.0,5197.5,5060.0,5100.0,5175.0,5420.0,5400.0,5335.0,5215.0,5295.0,5372.0,5500.0,5500.0,5470.0,5393.5,5350.0,5399.0,5795.0,5834.0,5750.0,5750.0,5496.0,5499.0,5630.0,5650.0,5770.0,5790.0,5800.0,5685.0,5902.5,5875.0,5620.0,5900.0,5800.0,5700.0,5899.0,5836.0,5867.5,5900.0,5983.5,5950.0,6197.5,6136.0,6000.0,5995.5,6195.0,6100.0,6024.5,5897.5,5867.5,6121.0,6225.0,6250.0
Longwood,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower East Side,Manhattan,neighborhood,2625.0,2697.5,2600.0,2600.0,2600.0,2600.0,2650.0,2825.0,2995.0,2700.0,2750.0,3250.0,3000.0,2750.0,3100.0,2995.0,2950.0,3000.0,3100.0,3295.0,3495.0,3495.0,3395.0,3395.0,3422.5,3295.0,3450.0,3495.0,3395.0,3395.0,2900.0,3100.0,3295.0,3295.0,3295.0,3350.0,3300.0,3325.0,3200.0,3100.0,3100.0,3100.0,3175.0,3150.0,3100.0,3100.0,3000.0,3000.0,3100.0,3000.0,3095.0,3325.0,3200.0,3200.0,3000.0,3100.0,3150.0,3000.0,3100.0,3200.0,3100.0,3175.0,3195.0,3197.5,3325.0,3250.0,3200.0,3297.5,3300.0,3254.0,3195.0,3200.0,3195.0,3299.5,3400.0,3391.0,3450.0,3500.0,3300.0,3393.0,3368.5,3225.0,3195.0,3100.0,3100.0,3300.0,3350.0,3300.0,3400.0,3395.5,3295.0,3295.0,3250.0,3300.0,3195.0,3172.5,3100.0,3000.0,3275.0,3300.0,3393.5,3250.0,3300.0,3400.0,3425.0,3547.5,3500.0,3450.0,3500.0,3562.5,3450.0,3400.0,3489.0,3550.0,3495.0,3500.0,3600.0,3700.0,3750.0,3760.0,4300.0,4200.0,3999.5,3750.0,3400.0,3199.0,2995.0,2900.0,2800.0,2899.5,2800.0,2800.0,2700.0,2583.0,2600.0,2799.0,2950.0,3100.0,3400.0,3599.0,3897.5,3850.0,4000.0,4199.0,4250.0,3995.0,4144.0,4144.0,4295.0,4495.0,4581.0,4500.0,4500.0,4400.0,4240.0,4447.5,4250.0,4495.0,4250.0,4200.0,4200.0,4299.0,4300.0,4200.0,4150.0,4000.0,4000.0,4000.0,3895.0,4175.0,4495.0,4325.0,4325.0,4297.0,4495.0,4250.0,4200.0,4150.0,4000.0,4247.5,4500.0,4500.0,4500.0,4795.0,4700.0,4750.0,5172.5,5200.0,5000.0,4995.0,5297.5,5350.0,4995.0,4995.0,4925.0
Manhattan,Manhattan,borough,3995.0,3995.0,4000.0,4100.0,4200.0,4000.0,4000.0,4025.0,4300.0,4300.0,4400.0,4350.0,4395.0,4500.0,4397.5,4390.0,4300.0,4450.0,4250.0,4300.0,4500.0,4500.0,4500.0,4495.0,4500.0,4495.0,4495.0,4400.0,4300.0,4372.5,4295.0,4300.0,4495.0,4450.0,4450.0,4300.0,4300.0,4395.0,4350.0,4200.0,4100.0,4000.0,3965.0,3995.0,4275.0,4300.0,4400.0,4400.0,4300.0,4329.0,4367.5,4300.0,4230.0,4100.0,3850.0,3795.0,3900.0,3895.0,3900.0,3995.0,3995.0,4000.0,4100.0,4131.0,4195.0,3995.0,3950.0,4000.0,4246.0,4250.0,4131.0,4200.0,4247.0,4296.0,4226.0,4195.0,4000.0,4000.0,4000.0,3995.0,4060.5,4000.0,3996.0,3995.0,3995.0,4000.0,3995.0,3995.0,3975.0,3895.0,3795.0,3875.0,4000.0,4000.0,3997.5,4134.5,4100.0,4150.0,3995.0,3900.0,3900.0,3875.0,3795.0,3790.0,3800.0,3833.5,3932.0,3943.5,3995.0,3988.0,3800.0,3825.0,3900.0,3895.0,3900.0,3950.0,4100.0,4292.0,4450.0,4500.0,4500.0,4495.0,4437.0,4400.0,3995.0,3800.0,3650.0,3500.0,3450.0,3375.0,3395.0,3450.0,3400.0,3486.5,3395.0,3375.0,3400.0,3495.0,3600.0,3750.0,4000.0,4200.0,4400.0,4395.0,4600.0,4695.0,4695.0,4700.0,4800.0,4850.0,5000.0,5000.0,5250.0,5405.0,5400.0,5382.5,5400.0,5495.0,5295.0,5200.0,5010.0,5000.0,4995.0,5000.0,5150.0,5040.0,5100.0,5140.0,5300.0,5400.0,5450.0,5200.0,5000.0,4995.0,4995.0,4999.0,4995.0,5000.0,5075.0,5400.0,5508.0,5500.0,5450.0,5500.0,5495.0,5500.0,5550.0,5575.0,5660.0,5750.0,5800.0,5950.0,5975.0,5850.0,5920.0
